16:3	mj98				Que s'est-il passé lorsque la deuxième coupe de la colère de Dieu a été versée ?	La mer est devenue comme le sang d'un mort.

16:4	lh04				Que s'est-il passé lorsque la troisième coupe de la colère de Dieu a été versée ?	Les rivières et les sources d'eau sont devenues du sang.

16:6	jysi				Pourquoi était-il vrai et juste que Dieu donne du sang à boire à ces gens ?	Elle était vraie et juste parce que ces gens avaient versé le sang des saints et des prophètes de Dieu.

16:8	mk0u				Que s'est-il passé lorsque la quatrième coupe de la colère de Dieu a été versée ?	Le soleil a brûlé le peuple par le feu.

16:9	lr5g				Comment le peuple a-t-il réagi à ces fléaux ?	Le peuple ne s'est pas repenti et n'a pas rendu gloire à Dieu.

16:10	f76l				Que s'est-il passé lorsque la cinquième coupe de la colère de Dieu a été versée ?	Les ténèbres ont recouvert le royaume de la bête.

16:12	u7qt				Que s'est-il passé lorsque la sixième coupe de la colère de Dieu a été versée ?	Les eaux de l'Euphrate ont été asséchées pour préparer le chemin aux rois de l'est.

16:13-14	boz4				Qu'est-ce que les trois esprits impurs allaient faire ?	Les trois esprits impurs allaient rassembler les rois du monde pour la bataille du grand jour de Dieu.

16:16	qfz0				Quel était le nom du lieu où les rois du monde étaient réunis ?	Le nom de l'endroit était Armageddon.

16:17-18	lqm1				Que s'est-il passé lorsque la septième coupe de la colère de Dieu a été versée ?	Une voix forte dit : "C'est fait !" et il y eut des éclairs, du tonnerre et un tremblement de terre.

16:19	q886				À ce moment-là, qu'est-ce que Dieu a rappelé à l'esprit et fait ?	À cette époque, Dieu a rappelé Babylone la grande, et il a donné à Babylone la coupe remplie de sa colère.

16:21	kt47				Comment le peuple a-t-il réagi à ces fléaux ?	Le peuple a maudit Dieu.

17:1	gwoq				Qu'est-ce que l'ange a dit qu'il montrerait à Jean ?	L'ange a dit qu'il montrerait à Jean la condamnation de la grande prostituée.

17:3	of4z				Sur quoi la femme était-elle assise ?	La femme était assise sur une bête à sept têtes et dix cornes.

17:4	ybl2				Qu'y avait-il dans la coupe que la femme tenait dans sa main ?	La coupe était pleine de choses détestables et des impuretés de son immoralité sexuelle.

17:5	mrvu				Quel était le nom de la femme ?	Le nom de cette femme était "Babylone la grande, la mère des prostituées et des choses détestables de la terre".

17:6	j1n2				De quoi la femme était-elle ivre ?	La femme était ivre du sang des saints et des martyrs pour Jésus.

17:8	xsx3				D'où venait la bête sur laquelle la femme était assise ?	La bête est sortie du puits profond et sans fond.

17:8	n3pi				Où allait la bête ?	La bête allait être détruite.

17:9-10	yypc				Quelles étaient les sept têtes de la bête ?	Les sept têtes étaient sept collines sur lesquelles la femme était assise et étaient également sept rois.

17:11	aheh				Où allait la bête ?	La bête allait être détruite.

17:12	dl5a				Quelles étaient les dix cornes de la bête ?	Les dix cornes étaient dix rois.

17:14	xaac				Que feraient les rois et la bête s'ils étaient d'accord ?	Quand ils étaient d'accord, ils faisaient la guerre à l'Agneau.

17:15	mr1p				Quelles étaient les eaux où la prostituée était assise ?	Les eaux étaient des peuples, des multitudes, des nations et des langues.

17:16	wann				Que feraient les rois et la bête à la femme ?	Ils rendraient la femme désolée et nue, dévoreraient sa chair et la brûleraient au feu.

17:18	eqd3				Quelle était la femme que Jean a vue ?	La femme que Jean a vue était la grande ville qui règne sur les rois de la terre.

18:1-2	t9lc				Quelle annonce a fait l'ange avec une grande autorité ?	L'ange a annoncé que Babylone la grande était tombée.

18:4	tu77				Qu'est-ce que la voix du ciel a dit au peuple de Dieu de faire ?	La voix a dit au peuple de Dieu de sortir de Babylone et de ne pas partager ses péchés.

18:6	veud				Quel est le montant du paiement que Dieu a rendu à Babylone pour ce qu'elle a fait ?	Dieu a rendu à Babylone le double de ce qu'elle avait fait.

18:8	ec1h				Quels fléaux ont frappé Babylone en un seul jour ?	La mort, le deuil et la famine ont envahi Babylone en un seul jour, et elle a été consumée par le feu.

18:9	aaho				Comment les rois et les marchands de la terre ont-ils réagi lorsqu'ils ont vu le jugement de Babylone ?	Lorsque les rois et les marchands de la terre ont vu le jugement de Babylone, ils ont pleuré et se sont lamentés sur elle.

18:9-10	kqtx				Pourquoi les rois, les marchands et les capitaines de navires se sont-ils tenus à l'écart de Babylone au moment de son jugement ?	Ils se tenaient à distance car ils avaient peur de son tourment.

18:14	fols				Car qu'a duré Babylone, qui a disparu en une seule heure ?	Babylone aspire au luxe et à la splendeur, qui disparaissent en une seule heure.

18:15	tuir				Pourquoi les rois, les marchands et les capitaines de navires se sont-ils tenus à l'écart de Babylone au moment de son jugement ?	Ils se tenaient à distance car ils avaient peur de son tourment.

18:17	upm8				Pourquoi les rois, les marchands et les capitaines de navires se sont-ils tenus à l'écart de Babylone au moment de son jugement ?	Ils se tenaient à distance car ils avaient peur de son tourment.

18:18	dwuy				Quelle question les capitaines des navires ont-ils posé à propos de Babylone ?	Les capitaines du navire ont demandé : "Quelle ville est comme la grande ville ?"

18:20	xu7d				Qu'a-t-on dit aux saints, aux apôtres et aux prophètes de faire lorsque Babylone a été jugée par Dieu ?	Il a été dit aux saints, aux apôtres et aux prophètes de se réjouir lorsque Babylone a été jugée par Dieu.

18:21	mcd0				Après son jugement, quand reverra-t-on Babylone ?	Après son jugement, on ne verra plus Babylone.

18:24	gb1t				Qu'a-t-on trouvé dans la grande ville de Babylone pour laquelle elle a été jugée ?	On a trouvé le sang des prophètes, des saints et de tous ceux qui ont été tués sur la terre.

19:1-2	u9n6				Qu'a dit la voix forte dans le ciel à propos des jugements de Dieu ?	La voix forte dans le ciel a dit que les jugements de Dieu étaient vrais et justes.

19:2	fjpf				Pourquoi Dieu a-t-il jugé la grande prostituée ?	Dieu a jugé la grande prostituée parce qu'elle a corrompu la terre par son immoralité sexuelle et versé le sang des serviteurs de Dieu.

19:3	pbxu				Qu'arrivera-t-il à la grande prostituée des siècles et des siècles ?	De la fumée s'élèvera de la grande prostituée pour toujours et à jamais.

19:5	jvp6				Qu'a-t-on dit aux serviteurs de Dieu qui le craignent de faire ?	On a dit aux serviteurs de Dieu de le louer.

19:7	xj9i				Pourquoi la voix a-t-elle dit que les serviteurs de Dieu devaient se réjouir et être très heureux ?	Il a été dit aux serviteurs de Dieu de se réjouir car la fête des noces de l'Agneau était arrivée.

19:8	yy44				De quoi est vêtue l'épouse de l'Agneau ?	La mariée est vêtue de lin fin, qui représente les actes justes du peuple saint de Dieu.

19:10	lvdl				Qu'est-ce que l'ange a dit que le témoignage sur Jésus était ?	L'ange a dit que le témoignage sur Jésus était l'esprit de la prophétie.

19:11-13	ssis				Quel est le nom de celui que Jean a vu monter le cheval blanc ?	Celui que Jean a vu chevauchant le cheval blanc a été appelé "fidèle et vrai".

19:15	og5o				Comment la Parole de Dieu frappe-t-elle les nations ?	De la bouche de la Parole de Dieu sort une épée tranchante, qui abat les nations.

19:16	ikyu				Qu'y a-t-il d'écrit sur la robe et la cuisse de la Parole de Dieu ?	Sur sa robe et sa cuisse est écrit : "Roi des Rois et Seigneur des Seigneurs".

19:18	k8mg				Qu'est-ce que les oiseaux volant au-dessus de nos têtes étaient appelés à manger lors du grand souper ?	Les oiseaux ont été appelés à manger la chair des rois, des commandants, des puissants, des chevaux et de leurs cavaliers, et de tous les hommes.

19:19	vsdi				Que voulaient faire la bête et les rois de la terre ?	Ils s'apprêtaient à faire la guerre à la Parole de Dieu et à son armée.

19:20	qdzh				Qu'est-il arrivé à la bête et au faux prophète ?	La bête et le faux prophète furent tous deux jetés vivants dans l'étang de soufre brûlant.

19:21	r73m				Qu'est-il arrivé au reste de ceux qui luttaient contre la Parole de Dieu ?	Les autres ont été tués par l'épée sortant de la bouche de la Parole de Dieu.

20:1	h9pq				Qu'est-ce que l'ange descendant du ciel avait avec lui ?	L'ange avait la clé du puits sans fin et une grande chaîne dans sa main.

20:2-3	s7xx				Combien de temps Satan restera-t-il lié ?	Satan restera lié pendant mille ans.

20:3	wqea				Qu'a fait l'ange avec Satan ?	L'ange a jeté Satan dans l'abîme.

20:3	rqbq				Qu'est-ce que Satan ne pourrait pas faire pendant qu'il est lié ?	Satan ne serait pas en mesure de séduire les nations tant qu'il serait lié.

20:4	pzba				Qu'est-il arrivé à ceux qui avaient refusé de recevoir la marque de la bête ?	Ceux qui avaient refusé de recevoir la marque de la bête sont revenus à la vie et ont régné avec le Christ pendant mille ans.

20:5	tfn2				Quand le reste des morts reviendrait-il à la vie ?	Le reste des morts reviendrait à la vie lorsque les mille ans seraient terminés.

20:6	ykvf				Que feraient ceux qui ont participé à la première résurrection ?	Ceux qui ont participé à la première résurrection seront prêtres de Dieu et du Christ et régneront avec lui pendant mille ans.

20:8	zh5e				Que fera Satan à la fin des mille ans ?	À la fin des mille ans, Satan sera libéré pour aller séduire les nations.

20:9	ad9r				Que s'est-il passé lorsque le camp des saints a été encerclé ?	Lorsque le camp des saints fut encerclé, le feu descendit du ciel et dévora Gog et Magog.

20:10	kn33				Qu'a-t-on fait du diable à cette époque ?	Le diable a été jeté dans l'étang de feu pour y être tourmenté à jamais.

20:12	q4ti				Par quoi les morts ont-ils été jugés devant le grand trône blanc ?	Les morts étaient jugés par ce qui était inscrit dans les livres, le résultat de ce qu'ils avaient fait.

20:14	krn7				Qu'est-ce que la seconde mort ?	La seconde mort est le lac de feu.

20:15	ekez				Qu'est-il arrivé à tous ceux qui n'étaient pas inscrits dans le Livre de la Vie ?	Tous ceux qui n'ont pas été trouvés inscrits dans le Livre de Vie ont été jetés dans l'étang de feu.

21:1	lurs				Selon Jean, qu'est-il arrivé au premier ciel et à la première terre ?	Jean a vu que le premier ciel et la première terre avaient disparu.

21:1	w035				Qu'est-ce qui avait remplacé le premier ciel et la première terre ?	Un nouveau ciel et une nouvelle terre avaient remplacé le premier ciel et la première terre.

21:2	u2dr				Qu'est-ce qui est descendu du ciel ?	La ville sainte, la nouvelle Jérusalem, est descendue du ciel.

21:3	tu7c				Où la voix du trône a-t-elle dit que Dieu allait maintenant habiter ?	La voix a dit que Dieu allait désormais habiter avec les êtres humains.

21:4	q515				Qu'est-ce qui était maintenant passé ?	La mort, le deuil, les pleurs et la douleur avaient maintenant disparu.

21:6	hn9v				Comment s'appelait celui qui était assis sur le trône ?	Celui qui est assis sur le trône s'appelle lui-même l'Alpha et l'Oméga, le commencement et la fin.

21:8	ll9q				Qu'arrive-t-il aux infidèles, aux immoraux et aux idolâtres ?	Les infidèles, les impudiques et les idolâtres ont leur place dans le lac de soufre brûlant.

21:10	uihm				Qu'est-ce que la mariée, l'épouse de l'Agneau ?	L'épouse, la femme de l'Agneau, est la ville sainte, Jérusalem, qui descend du ciel d'auprès de Dieu.

21:12	vlua				Qu'est-ce qui était écrit sur les portes de la nouvelle Jérusalem ?	Les noms des douze tribus des enfants d'Israël ont été inscrits sur les portes de la nouvelle Jérusalem.

21:14	exth				Qu'est-ce qui a été écrit sur les fondations de la nouvelle Jérusalem ?	Les noms des douze apôtres de l'Agneau ont été inscrits sur les fondations de la nouvelle Jérusalem.

21:16	j9dm				Sous quelle forme la nouvelle Jérusalem a-t-elle été aménagée ?	La nouvelle Jérusalem était disposée en carré.

21:18	l90k				En quoi la ville a-t-elle été construite ?	La ville a été construite en or pur, comme du verre transparent.

21:22	fcdd				Quel est le temple de la nouvelle Jérusalem ?	Le temple dans la nouvelle Jérusalem est le Seigneur Dieu et l'Agneau.

21:23	eub1				Quelle est la source de lumière dans le nouveau Jerualem ?	La source de lumière dans la nouvelle Jérusalem est la gloire de Dieu et de l'Agneau.

21:27	e8sv				Qu'est-ce qui n'entrera jamais dans la nouvelle Jérusalem ?	Rien d'impur n'entrera jamais dans la nouvelle Jérusalem.

22:1	ad8m				Qu'est-ce que Jean a vu couler du trône de Dieu ?	Jean a vu le fleuve d'eau de la vie qui coule du trône de Dieu.

22:2	j91v				Car que sont les feuilles de l'arbre de vie ?	Les feuilles de l'arbre de vie sont destinées à la guérison des nations.

22:3	wgby				Que n'y aura-t-il plus dans la ville ?	Il n'y aura plus de malédiction, et il n'y aura plus de nuit.

22:3	p0om				Où sera le trône de Dieu et de l'Agneau ?	Le trône de Dieu et de l'Agneau sera dans la ville.

22:5	jwnr				Que n'y aura-t-il plus dans la ville ?	Il n'y aura plus de malédiction, et il n'y aura plus de nuit.

22:7	kvw2				Que doit faire une personne pour être bénie par ce livre ?	Une personne doit obéir aux paroles de la prophétie de ce livre pour être bénie.

22:8-9	kwzk				Qu'est-ce que l'ange a dit à Jean de faire lorsque celui-ci s'est prosterné aux pieds de l'ange ?	L'ange a dit à Jean d'adorer Dieu.

22:10	ctj4				Pourquoi a-t-on dit à Jean de ne pas sceller les paroles de la prophétie de ce livre ?	Il a été dit à Jean de ne pas sceller les paroles de la prophétie de ce livre car le temps était proche.

22:12	i2gz				Qu'est-ce que le Seigneur a dit qu'il apporterait avec lui quand il viendra ?	Le Seigneur a dit qu'il apporterait sa récompense avec lui quand il viendrait.

22:14	cyx0				Que doivent faire ceux qui désirent avoir le droit de manger de l'arbre de vie ?	Ceux qui veulent avoir le droit de manger de l'arbre de vie doivent laver leurs robes.

22:16	ahf9				Comment Jésus dit-il qu'il est lié au roi David ?	Jésus dit qu'il est la racine et le descendant du roi David.

22:18	z5uz				Qu'arrivera-t-il à quiconque ajoutera à la prophétie de ce livre ?	Quiconque ajoute à la prophétie de ce livre recevra les fléaux dont il est question dans ce livre.

22:19	g4y3				Qu'arrivera-t-il à quiconque s'éloigne de la prophétie de ce livre ?	Quiconque s'écarte de la prophétie de ce livre se verra retirer sa part de l'arbre de vie.

22:20	aibw				Quelles sont les dernières paroles de Jésus dans ce livre ?	Les derniers mots de Jésus sont : "Oui ! je viens bientôt".

22:21	noxb				Quel est le dernier mot de ce livre ?	Le dernier mot de ce livre est "Amen".
